id,title,budget,revenue,release_date,runtime,vote_average,vote_count,popularity,roi,release_year,release_month,release_quarter,release_day_of_week,is_summer,is_holiday,is_q1,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,genre_family,genre_mystery,genre_fantasy,genre_animation,genre_foreign,genre_count,cast_avg_roi,cast_avg_experience,num_top_actors,is_franchise,budget_log,budget_category,budget_micro,budget_low,budget_medium,budget_high,budget_blockbuster,runtime_category,runtime_short,runtime_standard,runtime_long,runtime_epic,popularity_quartile,popularity_q1,popularity_q2,popularity_q3,popularity_q4,vote_count_log,has_high_rating,years_since_release,is_recent
14729,The Long Riders,10000000,15795189,1980-05-12,99,6.6,50,3.557608,57.95,1980,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.118095750958314,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.9318256327243257,0,40,0
425,Ice Age,59000000,383257136,2002-03-10,81,7.1,3954,17.328902,549.59,2002,3,1,6,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0,0.0,0.0,0.0,1,17.893048018819147,blockbuster,False,False,False,False,True,short,True,False,False,False,q4,False,False,False,True,8.282735880201754,1,18,0
1576,Resident Evil,33000000,102984862,2002-03-15,100,6.4,2100,7.781293,212.08,2002,3,1,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3.0,14.5325,4.0,4.0,1,17.312018149733785,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,7.650168700845001,0,18,0
5851,Showtime,85000000,77741732,2002-03-14,95,5.3,286,4.917863,-8.54,2002,3,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,18.258161826219297,blockbuster,False,False,False,False,True,standard,False,True,False,False,q1,True,False,False,False,5.659482215759621,0,18,0
13006,Split Second,7,5,1992-05-01,90,5.8,64,3.2768,-28.57,1992,5,2,4,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,5.0,0.0,0.0,0.0,0,2.079441541679836,micro,True,False,False,False,False,short,True,False,False,False,q1,True,False,False,False,4.174387269895637,0,28,0
15647,Kissing Jessica Stein,1000000,10013424,2001-04-21,97,5.9,50,3.374229,901.34,2001,4,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,13.815511557963774,micro,True,False,False,False,False,standard,False,True,False,False,q1,True,False,False,False,3.9318256327243257,0,19,0
1391,Y Tu Mamá También,5000000,33616692,2001-06-08,106,7.3,321,13.962548,572.33,2001,6,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,15.424948670398354,low,False,True,False,False,False,standard,False,True,False,False,q4,False,False,False,True,5.7745515455444085,1,19,0
10627,Taps,14000000,35856053,1981-12-20,126,6.5,81,5.355452,156.11,1981,12,4,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.454567959008102,medium,False,False,True,False,False,long,False,False,True,False,q1,True,False,False,False,4.406719247264253,0,39,0
36586,Blade II,54000000,155010032,2002-03-22,117,6.3,1556,17.05064,187.06,2002,3,1,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,4.0,0.0,0.0,0.0,1,17.804494623047066,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,7.350516171833998,0,18,0
15028,Clockstoppers,26000000,38793283,2002-03-17,94,4.9,89,5.373623,49.2,2002,3,1,6,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4.0,0.0,0.0,4.0,0,17.073607134447293,high,False,False,False,True,False,standard,False,True,False,False,q1,True,False,False,False,4.499809670330265,0,18,0
11013,Secretary,4000000,9304609,2002-01-11,104,6.8,378,10.936827,132.62,2002,1,1,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,15.201805169084134,low,False,True,False,False,False,standard,False,True,False,False,q3,False,False,True,False,5.937536205082426,0,18,0
4547,Panic Room,48000000,196397415,2002-03-29,111,6.6,1303,14.969502,309.16,2002,3,1,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.6867115897055,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,7.173191742486599,0,18,0
14635,The Rookie,20000000,75597042,2002-03-25,127,6.5,112,10.991137,277.99,2002,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,16.811242881518265,medium,False,False,True,False,False,long,False,False,True,False,q3,False,False,True,False,4.727387818712341,0,18,0
1791,The Piano Teacher,3000000,9801375,2001-05-14,131,7.2,197,6.363081,226.71,2001,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,14.914123179965662,low,False,True,False,False,False,long,False,False,True,False,q2,False,True,False,False,5.288267030694535,1,19,0
11560,High Crimes,42000000,63781810,2002-04-03,115,6.1,187,8.371005,51.86,2002,4,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4.0,120.598625,3.25,4.0,0,17.553180200057167,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,5.236441962829949,0,18,0
11452,National Lampoon’s Van Wilder,5000000,38275483,2002-03-29,92,5.9,867,7.668576,665.51,2002,3,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,376.262,3.5,4.0,1,15.424948670398354,low,False,True,False,False,False,standard,False,True,False,False,q2,False,True,False,False,6.766191714660351,0,18,0
548,Rashomon,250000,96568,1950-12-26,88,8.0,471,9.887355,-61.37,1950,12,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,12.429220196836384,micro,True,False,False,False,False,short,True,False,False,False,q3,False,False,True,False,6.156978985585555,1,70,0
1537,Changing Lanes,45000000,94935764,2002-04-07,89,5.9,306,7.81862,110.97,2002,4,2,6,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,17.622173069956816,high,False,False,False,True,False,short,True,False,False,False,q2,False,True,False,False,5.726847747587197,0,18,0
12149,Frailty,11000000,13110448,2001-11-17,100,7.0,338,7.397953,19.19,2001,11,4,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.213405921671733,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,5.82600010738045,1,19,0
11812,The Sweetest Thing,43000000,68696770,2002-04-12,84,5.3,286,8.889064,59.76,2002,4,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,174.0175277777778,5.0,4.0,0,17.57671069691365,high,False,False,False,True,False,short,True,False,False,False,q3,False,False,True,False,5.659482215759621,0,18,0
35080,The Cat's Meow,7000000,3646994,2001-08-03,114,6.0,33,13.546984,-47.9,2001,8,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1015.342,3.333333333333333,4.0,0,15.76142084987672,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,3.5263605246161616,0,19,0
441,Human Nature,6000000,705308,2001-05-18,96,6.1,74,7.714094,-88.24,2001,5,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,15.607270193858982,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,4.31748811353631,0,19,0
8346,My Big Fat Greek Wedding,5000000,368744044,2002-02-22,95,6.2,686,6.719949,7274.88,2002,2,1,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1,15.424948670398354,low,False,True,False,False,False,standard,False,True,False,False,q2,False,True,False,False,6.532334292222349,0,18,0
31671,Breakout,1000000,16000000,1975-05-21,96,6.4,16,2.301183,1500.0,1975,5,2,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0,484.2391666666667,6.0,4.0,0,13.815511557963774,micro,True,False,False,False,False,standard,False,True,False,False,q1,True,False,False,False,2.833213344056216,0,45,0
11892,Murder by Numbers,50000000,56714147,2002-04-19,120,6.0,275,9.645801,13.43,2002,4,2,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.72753358339242,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,5.62040086571715,0,18,0
9334,The Scorpion King,60000000,165333180,2002-04-16,92,5.3,802,9.488117,175.56,2002,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.0,160.71958333333333,3.5,4.0,0,17.909855136853043,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,6.688354713946762,0,18,0
11470,Jason X,11000000,16951798,2001-07-24,91,4.5,298,7.793873,54.11,2001,7,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,4.0,1,16.213405921671733,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,5.700443573390687,0,19,0
16643,Life or Something Like It,40000000,16872671,2002-04-26,103,5.7,126,6.332398,-57.82,2002,4,2,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,53.016041666666666,3.0,4.0,0,17.50439003707821,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,4.844187086458591,0,18,0
11468,Salton Sea,18000000,676698,2002-01-01,103,7.0,109,12.106615,-96.24,2002,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0,16.705882371415992,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,4.700480365792417,1,18,0
19085,Vulgar,120000,14904,2000-09-13,87,5.3,16,1.62632,-87.58,2000,9,3,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,11.695255355062796,micro,True,False,False,False,False,short,True,False,False,False,q1,True,False,False,False,2.833213344056216,0,20,0
28117,Delirious,18000000,5546827,1991-08-09,96,5.5,27,1.33724,-69.18,1991,8,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,0.0,0.0,0.0,0,16.705882371415992,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.332204510175204,0,29,0
46691,Joe,106000,19319254,1970-07-15,107,5.4,9,0.345862,18125.71,1970,7,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,11.571203807011967,micro,True,False,False,False,False,standard,False,True,False,False,q1,True,False,False,False,2.302585092994046,0,50,0
48482,Thief of Hearts,9000000,10364904,1984-10-19,100,5.5,16,0.941383,15.17,1984,10,4,4,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,16.012735246411598,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,2.833213344056216,0,36,0
557,Spider-Man,139000000,821708551,2002-05-01,121,6.8,5398,29.413341,491.16,2002,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,1,18.74998449828921,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,8.593969030218288,0,18,0
32221,Rambling Rose,7500000,6266621,1991-09-10,112,6.4,21,3.399684,-16.45,1991,9,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,15.830413711839864,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.091042453358316,0,29,0
12227,White Fang,14000000,34793160,1991-01-18,107,6.5,139,12.318052,148.52,1991,1,1,4,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.0,0.0,0.0,0.0,1,16.454567959008102,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,4.941642422609304,0,29,0
2251,Unfaithful,50000000,119137784,2002-05-10,124,6.3,282,8.96839,138.28,2002,5,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.72753358339242,high,False,False,False,True,False,long,False,False,True,False,q3,False,False,True,False,5.645446897643238,0,18,0
11240,My Beautiful Laundrette,860000,2451545,1985-09-07,97,6.6,51,2.793003,185.06,1985,9,3,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,13.664688831019712,micro,True,False,False,False,False,standard,False,True,False,False,q1,True,False,False,False,3.951243718581428,0,35,0
245,About a Boy,27000000,129000000,2002-04-26,101,6.6,627,10.956665,377.78,2002,4,2,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.11134746100564,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,6.442540166468199,0,18,0
1894,Star Wars: Episode II - Attack of the Clones,120000000,649398328,2002-05-15,142,6.4,4074,14.072511,441.17,2002,5,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0,0.0,0.0,0.0,1,18.603002309079653,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,8.312626025674962,0,18,0
4012,The Believer,1500000,416925,2001-01-19,98,6.8,152,8.128106,-72.21,2001,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,14.220976332738882,low,False,True,False,False,False,standard,False,True,False,False,q2,False,True,False,False,5.030437921392435,0,19,0
15417,Every Which Way But Loose,5,85,1978-12-19,110,6.2,126,6.759519,1600.0,1978,12,4,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1,1.791759469228055,micro,True,False,False,False,False,standard,False,True,False,False,q2,False,True,False,False,4.844187086458591,0,42,0
1957,Enough,38000000,51801187,2002-05-24,114,6.2,268,6.681287,36.32,2002,5,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.453096744006448,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,5.594711379601839,0,18,0
320,Insomnia,46000000,113714830,2002-05-24,118,6.8,1181,11.424974,147.21,2002,5,2,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,17.6441519761925,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,7.074963197966044,0,18,0
9023,Spirit: Stallion of the Cimarron,80000000,122563539,2002-05-24,83,7.4,870,16.724836,53.2,2002,5,2,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,5.0,0.0,0.0,0.0,0,18.197537205138158,blockbuster,False,False,False,False,True,short,True,False,False,False,q4,False,False,False,True,6.769641976852503,1,18,0
4614,The Sum of All Fears,68000000,193000000,2002-05-31,124,5.9,447,9.268136,183.82,2002,5,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1,18.035018277846262,blockbuster,False,False,False,False,True,long,False,False,True,False,q3,False,False,True,False,6.104793232414985,0,18,0
12277,Undercover Brother,25000000,41604473,2002-05-31,86,5.5,113,5.00725,66.42,2002,5,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,53.27,2.0,4.0,0,17.034386422832473,high,False,False,False,True,False,short,True,False,False,False,q1,True,False,False,False,4.736198448394496,0,18,0
13153,Rapid Fire,10000000,14356479,1992-07-24,95,6.2,41,3.073113,43.56,1992,7,3,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,285.115,2.0,4.0,0,16.118095750958314,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.737669618283368,0,28,0
3132,Bad Company,70000000,65977295,2002-06-07,116,5.4,232,9.540021,-5.75,2002,6,2,4,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,18.064005814299342,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,5.4510384535657,0,18,0
13245,Atanarjuat: The Fast Runner,1934000,3786801,2002-02-01,172,6.3,21,1.135061,95.8,2002,2,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,0,14.475101472058324,low,False,True,False,False,False,epic,False,False,False,True,q1,True,False,False,False,3.091042453358316,0,18,0
2501,The Bourne Identity,60000000,214034224,2002-06-14,119,7.3,3640,21.040126,256.72,2002,6,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,1,17.909855136853043,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,8.200013648175434,1,18,0
9637,Scooby-Doo,84000000,275650703,2002-06-14,88,5.4,853,8.592826,228.16,2002,6,2,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,149.70388888888888,2.333333333333333,4.0,1,18.24632736871235,blockbuster,False,False,False,False,True,short,True,False,False,False,q3,False,False,True,False,6.74993119378857,0,18,0
12100,Windtalkers,115000000,77628265,2002-06-14,134,5.8,345,7.455875,-32.5,2002,6,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,18.560442695023177,blockbuster,False,False,False,False,True,long,False,False,True,False,q2,False,True,False,False,5.846438775057725,0,18,0
27945,Hombre,5860000,12000000,1967-03-21,111,7.2,55,8.019495,104.78,1967,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,15.583660332201646,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,4.02535169073515,1,53,0
30194,The Manhattan Project,18000000,3900000,1986-06-13,118,6.1,26,4.29831,-78.33,1986,6,2,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.705882371415992,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.295836866004329,0,34,0
13909,She Wore a Yellow Ribbon,1600000,5400000,1949-10-22,103,7.1,61,7.715087,237.5,1949,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,14.285514812209817,low,False,True,False,False,False,standard,False,True,False,False,q2,False,True,False,False,4.127134385045092,1,71,0
11544,Lilo & Stitch,80000000,145771527,2002-06-21,85,7.1,1371,18.469238,82.21,2002,6,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,0.0,0.0,0.0,1,18.197537205138158,blockbuster,False,False,False,False,True,short,True,False,False,False,q4,False,False,False,True,7.22402480828583,1,18,0
180,Minority Report,102000000,358372926,2002-06-20,145,7.1,2663,20.666063,251.35,2002,6,2,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4.0,207.50125,6.0,4.0,0,18.440483381052463,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,7.88758403166028,1,18,0
2022,Mr. Deeds,50000000,171269535,2002-06-28,96,5.6,660,6.674356,242.54,2002,6,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,167.31833333333333,3.0,4.0,0,17.72753358339242,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,6.493753839851686,0,18,0
50035,Lovely & Amazing,250000,4186931,2001-08-31,91,6.3,23,2.605409,1574.77,2001,8,3,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,12.429220196836384,micro,True,False,False,False,False,standard,False,True,False,False,q1,True,False,False,False,3.1780538303479458,0,19,0
608,Men in Black II,140000000,441818803,2002-07-03,88,6.1,3188,16.775716,215.58,2002,7,3,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4.0,0.0,0.0,0.0,1,18.757152987716434,blockbuster,False,False,False,False,True,short,True,False,False,False,q4,False,False,False,True,8.067462667010057,0,18,0
59387,The Powerpuff Girls Movie,10000000,11411644,2002-07-03,77,5.6,49,5.024459,14.12,2002,7,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.0,0.0,0.0,4.0,0,16.118095750958314,medium,False,False,True,False,False,short,True,False,False,False,q1,True,False,False,False,3.912023005428146,0,18,0
6278,Reign of Fire,60000000,43061982,2002-07-12,101,6.0,684,13.067306,-28.23,2002,7,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.0,77.45992424242424,7.0,4.0,0,17.909855136853043,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,6.529418838262226,0,18,0
4147,Road to Perdition,80000000,181001478,2002-07-12,117,7.3,1102,13.426684,126.25,2002,7,3,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,18.197537205138158,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,7.005789019253503,1,18,0
49370,Perfect,19000000,12918858,1985-06-07,115,3.9,32,1.289698,-32.01,1985,6,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.759949589762293,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.49650756146648,0,35,0
1842,The Legend of Boggy Creek,100000,22000000,1972-08-01,90,5.6,19,1.522753,21900.0,1972,8,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,11.51293546492023,micro,True,False,False,False,False,short,True,False,False,False,q1,True,False,False,False,2.995732273553991,0,48,0
11442,Halloween: Resurrection,13000000,37664855,2002-07-01,94,4.5,230,8.502529,189.73,2002,7,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,16.380459992348886,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,5.442417710521793,0,18,0
8665,K-19: The Widowmaker,100000000,35168966,2002-07-19,138,6.1,273,7.718723,-64.83,2002,7,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,18.420680753952364,blockbuster,False,False,False,False,True,long,False,False,True,False,q2,False,True,False,False,5.613128106388071,0,18,0
10996,Stuart Little 2,120000000,169956806,2002-07-19,78,5.4,632,9.274909,41.63,2002,7,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0,0.0,0.0,0.0,1,18.603002309079653,blockbuster,False,False,False,False,True,short,True,False,False,False,q3,False,False,True,False,6.450470422144176,0,18,0
818,Austin Powers in Goldmember,63000000,296655431,2002-07-26,94,5.9,997,8.786653,370.88,2002,7,3,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,1,17.958645300228824,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,6.905753276311464,0,18,0
29047,The Kid Stays in the Picture,40000,1434436,2002-01-18,93,7.3,19,2.6493,3486.09,2002,1,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,4.0,0,10.59665973278358,micro,True,False,False,False,False,standard,False,True,False,False,q1,True,False,False,False,2.995732273553991,1,18,0
45861,Happy Times,1900000,240093,2000-12-31,102,6.4,9,0.653271,-87.36,2000,12,4,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,14.45736497045232,low,False,True,False,False,False,standard,False,True,False,False,q1,True,False,False,False,2.302585092994046,0,20,0
39141,Tadpole,150000,2891288,2002-11-01,78,5.5,19,9.203416,1827.53,2002,11,4,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,11.918397239722838,micro,True,False,False,False,False,short,True,False,False,False,q3,False,False,True,False,2.995732273553991,0,18,0
8764,Top Secret!,9000000,20458340,1984-06-08,90,7.0,241,5.971241,127.31,1984,6,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.012735246411598,medium,False,False,True,False,False,short,True,False,False,False,q2,False,True,False,False,5.488937726156687,1,36,0
2675,Signs,72000000,408247917,2002-08-02,106,6.4,1624,11.211568,467.01,2002,8,3,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,0.0,0.0,0.0,0,18.09217669086922,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,7.393263094763838,0,18,0
9488,Spy Kids 2: The Island of Lost Dreams,38000000,119723358,2002-08-07,100,5.3,533,7.164131,215.06,2002,8,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3.0,0.0,0.0,0.0,1,17.453096744006448,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,6.280395838960195,0,18,0
9962,The Good Girl,8000000,16856124,2002-01-12,93,6.1,183,4.388338,110.7,2002,1,1,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,15.894952224644102,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,5.214935757608986,0,18,0
